Accel_x,Accel_y,Accel_z
-0.134,0.729,-0.653
-0.137,0.72,-0.627
-0.129,0.702,-0.607
-0.127,0.687,-0.575
-0.139,0.685,-0.545
-0.157,0.676,-0.528
-0.17,0.667,-0.495
-0.192,0.66,-0.483
-0.222,0.644,-0.482
-0.233,0.631,-0.465
-0.244,0.626,-0.426
-0.242,0.619,-0.408
-0.244,0.623,-0.392
-0.246,0.63,-0.398
-0.244,0.646,-0.413
-0.234,0.653,-0.417
-0.24,0.664,-0.421
-0.268,0.667,-0.445
-0.255,0.67,-0.429
-0.191,0.697,-0.434
-0.168,0.729,-0.464
-0.168,0.747,-0.467
-0.173,0.779,-0.448
-0.183,0.845,-0.435
-0.355,0.903,0.754
-0.358,0.916,0.695
-0.354,0.928,0.629
-0.337,0.939,0.607
-0.313,0.971,0.575
-0.303,0.985,0.513
-0.391,0.946,0.386
-0.435,0.892,0.319
-0.373,0.904,0.387
-0.284,0.949,0.501
-0.273,0.964,0.5
-0.3,0.971,0.424
-0.348,0.968,0.394
-0.363,0.942,0.367
-0.354,0.941,0.381
-0.353,0.916,0.387
-0.341,0.901,0.392
-0.314,0.857,0.391
-0.3,0.828,0.388
-0.309,0.813,0.344
-0.317,0.794,0.315
-0.327,0.788,0.244
-0.348,0.784,0.196
-0.376,0.774,0.083
-0.387,0.771,-0.03
-0.4,0.76,-0.085
-0.406,0.753,-0.189
-0.401,0.778,-0.285
-0.356,0.785,-0.369
-0.283,0.79,-0.394
-0.27,0.853,-0.489
-0.267,0.882,-0.541
-0.311,0.884,-0.604
-0.299,0.871,-0.678
-0.247,0.915,-0.669
-0.25,0.924,-0.589
-0.258,0.892,-0.562
-0.255,0.803,-0.542
-0.244,0.76,-0.443
-0.207,0.764,-0.334
-0.163,0.755,-0.298
-0.162,0.739,-0.275
-0.161,0.753,-0.29
-0.171,0.775,-0.352
-0.164,0.828,-0.389
-0.162,0.841,-0.483
-0.158,0.809,-0.53
-0.159,0.768,-0.606
-0.175,0.762,-0.646
-0.201,0.746,-0.651
-0.198,0.767,-0.62
-0.19,0.764,-0.616
-0.181,0.745,-0.613
-0.172,0.736,-0.631
-0.18,0.708,-0.65
-0.179,0.692,-0.67
-0.174,0.683,-0.683
-0.179,0.669,-0.691
-0.176,0.677,-0.693
-0.166,0.675,-0.696
-0.164,0.683,-0.691
-0.159,0.68,-0.682
-0.157,0.676,-0.677
-0.164,0.674,-0.672
-0.166,0.675,-0.677
-0.17,0.675,-0.688
-0.175,0.667,-0.69
-0.177,0.66,-0.681
-0.176,0.662,-0.663
-0.172,0.651,-0.655
-0.169,0.654,-0.645
-0.166,0.65,-0.648
-0.159,0.639,-0.646
-0.158,0.635,-0.642
-0.157,0.628,-0.639
-0.158,0.623,-0.637
-0.157,0.619,-0.623
-0.16,0.617,-0.612
-0.162,0.616,-0.594
-0.17,0.614,-0.591
-0.183,0.6,-0.584
-0.185,0.593,-0.546
-0.192,0.599,-0.523
-0.198,0.615,-0.485
-0.202,0.616,-0.462
-0.218,0.602,-0.46
-0.224,0.618,-0.451
-0.205,0.651,-0.476
-0.188,0.699,-0.5
-0.196,0.718,-0.535
-0.231,0.716,-0.549
-0.352,0.689,-0.609
-0.358,0.688,-0.561
-0.288,0.695,-0.535
-0.244,0.715,-0.523
-0.214,0.725,-0.517
-0.208,0.771,-0.501
-0.206,0.796,-0.488
-0.191,0.804,-0.466
-0.158,0.816,-0.441
-0.138,0.809,-0.372
-0.119,0.815,-0.291
0.02,0.937,-0.151
0.082,1.067,-0.087
-0.158,1.084,-0.532
-0.286,0.917,-0.508
-0.23,0.807,-0.331
-0.202,0.735,-0.139
-0.211,0.987,0.006
-0.163,1.023,0.003
-0.166,1.062,-0.007
-0.2,1.083,-0.056
-0.279,1.096,-0.072
-0.304,1.131,-0.074
-0.318,1.144,-0.053
-0.299,1.168,-0.052
-0.294,1.219,-0.091
-0.287,1.27,-0.173
-0.279,1.259,-0.186
-0.272,0.908,0.842
-0.295,0.935,0.801
-0.317,0.965,0.763
-0.323,0.972,0.685
-0.323,0.958,0.616
-0.329,0.949,0.554
-0.344,0.927,0.533
-0.352,0.916,0.496
-0.366,0.895,0.487
-0.373,0.867,0.445
-0.395,0.851,0.42
-0.409,0.81,0.371
-0.409,0.788,0.324
-0.406,0.759,0.304
-0.406,0.737,0.241
-0.408,0.693,0.211
-0.408,0.652,0.138
-0.471,0.588,-0.179
-0.55,0.501,-0.233
-0.524,0.578,-0.181
-0.423,0.652,-0.152
-0.365,0.788,-0.191
-0.339,0.843,-0.267
-0.274,0.896,-0.293
-0.225,0.895,-0.32
-0.214,0.884,-0.337
-0.191,0.861,-0.336
-0.178,0.86,-0.31
-0.146,0.867,-0.295
-0.116,0.868,-0.293
-0.093,0.87,-0.294
-0.088,0.868,-0.313
-0.105,0.854,-0.32
-0.11,0.834,-0.317
-0.098,0.817,-0.316
-0.117,0.793,-0.325
-0.128,0.779,-0.353
-0.144,0.783,-0.402
-0.152,0.784,-0.42
-0.15,0.764,-0.475
-0.169,0.755,-0.496
-0.167,0.756,-0.515
-0.176,0.764,-0.577
-0.214,0.784,-0.604
-0.248,0.808,-0.632
-0.266,0.823,-0.647
-0.243,0.816,-0.63
-0.198,0.819,-0.612
-0.172,0.823,-0.59
-0.137,0.829,-0.585
-0.12,0.825,-0.581
-0.098,0.825,-0.595
-0.075,0.836,-0.598
-0.06,0.845,-0.628
-0.059,0.839,-0.684
-0.079,0.815,-0.737
-0.078,0.807,-0.749
-0.073,0.796,-0.755
-0.065,0.803,-0.753
-0.061,0.797,-0.738
-0.07,0.796,-0.755
-0.072,0.78,-0.759
-0.068,0.747,-0.771
-0.077,0.729,-0.784
-0.091,0.7,-0.785
-0.087,0.696,-0.759
-0.082,0.694,-0.738
-0.083,0.675,-0.729
-0.084,0.653,-0.714
-0.096,0.638,-0.731
-0.116,0.632,-0.743
-0.122,0.628,-0.767
-0.119,0.626,-0.773
-0.1,0.624,-0.775
-0.089,0.626,-0.763
-0.07,0.63,-0.758
-0.069,0.63,-0.754
-0.065,0.627,-0.759
-0.061,0.62,-0.764
-0.059,0.61,-0.779
-0.06,0.604,-0.784
-0.062,0.585,-0.779
-0.063,0.566,-0.77
-0.077,0.555,-0.763
-0.088,0.529,-0.732
-0.091,0.514,-0.684
-0.098,0.498,-0.669
-0.104,0.496,-0.654
-0.122,0.497,-0.652
-0.138,0.503,-0.658
-0.142,0.503,-0.677
-0.151,0.5,-0.692
-0.158,0.492,-0.691
-0.159,0.486,-0.67
-0.152,0.487,-0.649
-0.151,0.503,-0.643
-0.151,0.531,-0.641
-0.152,0.542,-0.642
-0.149,0.569,-0.651
-0.142,0.581,-0.665
-0.153,0.589,-0.678
-0.163,0.602,-0.694
-0.172,0.621,-0.713
-0.198,0.643,-0.713
-0.187,0.79,-0.746
-0.185,0.774,-0.791
-0.204,0.651,-0.773
-0.204,0.592,-0.699
-0.203,0.584,-0.658
-0.288,0.518,-0.683
-0.323,0.474,-0.628
-0.306,0.476,-0.577
-0.263,0.522,-0.489
-0.261,0.52,-0.464
-0.255,0.509,-0.44
-0.256,0.552,-0.39
-0.242,0.577,-0.342
-0.23,0.616,-0.322
-0.224,0.676,-0.289
-0.401,1.169,-0.651
-0.418,1.018,-0.616
-0.298,0.704,-0.373
-0.377,1.079,-0.351
-0.288,1.157,-0.19
-0.116,1.003,0.035
-0.154,1.071,-0.041
-0.267,1.076,-0.074
-0.354,1.125,-0.097
-0.361,1.123,-0.145
-0.383,1.094,-0.144
-0.343,1.129,-0.094
-0.305,1.062,0.019
-0.255,1.058,0.099
-0.218,1.015,0.122
-0.215,0.979,0.119
-0.246,0.947,0.102
-0.274,0.956,0.101
-0.329,0.98,0.104
-0.339,1.019,0.101
-0.275,1.05,0.048
-0.284,1.128,0.088
-0.316,1.133,0.077
-0.318,1.134,0.066
-0.309,1.151,0.074
-0.304,1.15,0.236
-0.277,1.121,0.282
-0.242,1.125,0.288
-0.229,1.109,0.207
-0.176,1.129,0.153
-0.177,1.172,0.245
-0.197,1.233,0.294
-0.209,1.235,0.394
-0.25,1.216,0.45
-0.253,1.098,0.476
-0.251,1.055,0.541
-0.299,1.047,0.603
-0.302,1,0.711
-0.304,0.957,0.76
-0.301,0.861,0.76
-0.283,0.821,0.676
-0.318,0.782,0.638
-0.372,0.761,0.59
-0.431,0.737,0.587
-0.433,0.684,0.609
-0.433,0.618,0.661
-0.435,0.586,0.694
-0.456,0.529,0.75
-0.509,0.501,0.77
-0.541,0.436,0.76
-0.546,0.279,0.735
-0.549,0.363,0.727
-0.544,0.301,0.707
-0.564,0.278,0.647
-0.488,0.249,0.686
-0.459,0.269,0.692
-0.442,0.314,0.682
-0.415,0.347,0.671
-0.425,0.459,0.585
-0.418,0.515,0.551
-0.418,0.639,0.547
-0.42,0.735,0.513
-0.395,0.762,0.498
-0.366,0.779,0.447
-0.357,0.804,0.423
-0.337,0.823,0.431
-0.326,0.87,0.477
-0.314,0.892,0.546
-0.293,0.925,0.578
-0.282,0.946,0.646
-0.274,0.954,0.668
-0.285,0.963,0.68
-0.311,0.957,0.662
-0.313,0.933,0.656
-0.308,0.886,0.639
-0.307,0.852,0.611
-0.314,0.774,0.592
-0.319,0.707,0.555
-0.337,0.692,0.54
-0.348,0.686,0.525
-0.374,0.693,0.506
-0.397,0.711,0.495
-0.407,0.723,0.481
-0.415,0.742,0.48
-0.412,0.755,0.481
-0.405,0.759,0.49
-0.388,0.756,0.496
-0.38,0.739,0.507
-0.366,0.74,0.51
-0.355,0.708,0.515
-0.394,0.731,0.455
-0.381,0.711,0.488
-0.378,0.73,0.522
-0.393,0.728,0.531
-0.396,0.705,0.557
-0.411,0.712,0.549
-0.4,0.721,0.562
-0.45,0.823,0.107
-0.486,0.929,-0.073
-0.45,0.976,-0.034
-0.383,0.93,0.285
-0.264,0.838,0.414
-0.241,0.842,0.543
-0.212,0.843,0.543
-0.197,0.785,0.494
-0.174,0.756,0.469
-0.153,0.721,0.464
-0.156,0.729,0.482
-0.204,0.773,0.482
-0.245,0.81,0.475
-0.325,0.815,0.475
-0.374,0.82,0.487
-0.383,0.818,0.519
-0.371,0.81,0.529
-0.364,0.796,0.529
-0.347,0.799,0.522
-0.323,0.818,0.522
-0.317,0.832,0.52
-0.309,0.853,0.52
-0.396,1.379,0.251
-0.319,1.278,0.194
-0.275,1.402,0.172
-0.412,1.641,0.134
-0.509,1.655,0.032
-0.682,1.388,0.027
-0.652,1.129,0.181
-0.497,1.028,0.374
-0.346,0.895,0.463
-0.296,0.858,0.617
-0.202,0.798,0.672
-0.155,0.731,0.74
-0.061,0.692,0.797
-0.001,0.658,0.822
0.001,0.66,0.849
-0.045,0.699,0.802
-0.133,0.763,0.759
-0.232,0.831,0.658
-0.27,0.882,0.578
-0.307,0.899,0.552
-0.281,0.89,0.528
-0.24,0.88,0.523
-0.242,0.861,0.497
-0.206,0.871,0.537
-0.135,0.905,0.57
-0.102,0.92,0.63
-0.065,0.922,0.67
-0.06,0.87,0.676
-0.085,0.828,0.63
-0.16,0.767,0.576
-0.229,0.749,0.38
-0.394,0.771,0.316
-0.443,0.856,0.216
-0.505,0.885,0.147
-0.516,0.945,0.148
-0.482,0.918,0.152
-0.41,0.86,0.171
-0.372,0.739,0.233
-0.305,0.689,0.261
-0.26,0.633,0.265
-0.239,0.629,0.286
-0.196,0.618,0.272
-0.171,0.581,0.159
-0.165,0.588,-0.003
-0.162,0.644,-0.073
-0.146,0.615,-0.257
-0.116,0.62,-0.395
-0.108,0.64,-0.469
-0.114,0.666,-0.655
-0.131,0.691,-0.856
-0.144,0.754,-0.949
-0.154,0.842,-1.138
-0.193,0.887,-1.352
-0.15,0.935,-1.25
-0.117,0.935,-1.174
-0.063,0.9,-1.066
-0.043,0.857,-1.007
-0.056,0.822,-0.889
-0.068,0.806,-0.775
-0.101,0.775,-0.71
-0.11,0.755,-0.592
-0.12,0.734,-0.542
-0.128,0.676,-0.535
-0.126,0.64,-0.545
-0.101,0.619,-0.553
-0.122,0.589,-0.672
-0.153,0.407,-0.775
-0.188,0.325,-0.89
-0.212,0.395,-0.91
-0.206,0.514,-0.96
-0.134,0.55,-1.019
-0.091,0.598,-1.038
-0.072,0.591,-0.995
-0.056,0.584,-0.905
-0.065,0.57,-0.863
-0.078,0.573,-0.786
-0.078,0.577,-0.758
-0.087,0.589,-0.766
-0.091,0.601,-0.779
-0.096,0.604,-0.793
-0.103,0.612,-0.794
-0.105,0.617,-0.796
-0.108,0.612,-0.786
-0.111,0.593,-0.779
-0.118,0.557,-0.771
-0.153,0.54,-0.771
-0.149,0.558,-0.726
-0.131,0.565,-0.682
-0.13,0.562,-0.676
-0.146,0.524,-0.696
-0.21,0.482,-0.699
-0.218,0.483,-0.671
-0.193,0.507,-0.669
-0.169,0.552,-0.678
-0.166,0.614,-0.703
-0.155,0.646,-0.666
-0.179,0.657,-0.696
-0.198,0.683,-0.735
-0.171,0.66,-0.696
-0.17,0.682,-0.63
-0.163,0.69,-0.534
-0.165,0.686,-0.501
-0.179,0.674,-0.466
-0.205,0.667,-0.425
-0.232,0.68,-0.409
-0.243,0.677,-0.39
-0.271,0.692,-0.383
-0.282,0.703,-0.362
-0.305,0.717,-0.35
-0.332,0.74,-0.35
-0.351,0.772,-0.345
-0.4,0.785,-0.344
-0.438,0.823,-0.342
-0.447,0.836,-0.333
-0.437,0.883,-0.325
-0.415,0.939,-0.274
-0.349,1.028,-0.078
-0.086,1.238,0.145
-0.072,1.261,0.047
-0.351,0.778,0.927
-0.393,0.805,0.921
-0.431,0.854,0.883
-0.445,0.907,0.764
-0.445,0.955,0.599
-0.446,0.981,0.438
-0.433,1.023,0.356
-0.396,1.048,0.208
-0.365,1.024,0.077
-0.291,0.994,-0.065
-0.227,0.955,-0.12
-0.209,0.94,-0.21
-0.207,0.945,-0.266
-0.243,0.977,-0.287
-0.265,1.007,-0.278
-0.378,1.005,-0.247
-0.354,0.977,-0.23
-0.357,0.96,-0.232
-0.356,0.915,-0.223
-0.359,0.876,-0.216
-0.363,0.863,-0.189
-0.357,0.837,-0.172
-0.347,0.809,-0.156
-0.321,0.793,-0.172
-0.291,0.764,-0.216
-0.279,0.751,-0.257
-0.241,0.753,-0.277
-0.224,0.757,-0.327
-0.195,0.771,-0.375
-0.182,0.781,-0.434
-0.191,0.807,-0.488
-0.203,0.814,-0.638
-0.209,0.772,-0.693
-0.185,0.716,-0.688
-0.158,0.705,-0.623
-0.152,0.695,-0.587
-0.149,0.706,-0.529
-0.154,0.71,-0.502
-0.147,0.72,-0.495
-0.147,0.718,-0.494
-0.142,0.718,-0.506
-0.142,0.714,-0.52
-0.142,0.711,-0.555
-0.141,0.707,-0.571
-0.132,0.706,-0.576
-0.139,0.719,-0.584
-0.148,0.721,-0.572
-0.152,0.735,-0.573
-0.158,0.745,-0.601
-0.158,0.749,-0.743
-0.149,0.75,-0.66
-0.149,0.751,-0.718
-0.156,0.73,-0.744
-0.156,0.724,-0.772
-0.149,0.721,-0.767
-0.137,0.731,-0.75
-0.131,0.72,-0.743
-0.131,0.716,-0.738
-0.132,0.708,-0.737
-0.128,0.696,-0.727
-0.128,0.671,-0.726
-0.125,0.65,-0.72
-0.124,0.64,-0.718
-0.122,0.624,-0.716
-0.122,0.617,-0.709
-0.125,0.612,-0.703
-0.129,0.61,-0.698
-0.133,0.607,-0.696
-0.136,0.624,-0.696
-0.14,0.63,-0.693
-0.15,0.62,-0.713
-0.155,0.633,-0.71
-0.155,0.649,-0.709
-0.147,0.657,-0.701
-0.152,0.646,-0.699
-0.155,0.63,-0.691
-0.16,0.623,-0.666
-0.163,0.608,-0.653
-0.163,0.596,-0.639
-0.163,0.593,-0.643
-0.184,0.584,-0.644
-0.193,0.565,-0.642
-0.199,0.562,-0.628
-0.201,0.564,-0.618
-0.197,0.567,-0.605
-0.192,0.568,-0.588
-0.186,0.547,-0.572
-0.194,0.561,-0.566
-0.222,0.574,-0.583
-0.349,0.585,-0.733
-0.329,0.553,-0.715
-0.265,0.547,-0.7
-0.244,0.562,-0.676
-0.233,0.585,-0.662
-0.237,0.625,-0.655
-0.243,0.669,-0.644
-0.242,0.692,-0.605
-0.234,0.7,-0.525
-0.221,0.732,-0.482
-0.242,0.744,-0.447
-0.257,0.762,-0.408
-0.275,0.767,-0.362
-0.268,0.788,-0.305
-0.251,0.933,-0.161
-0.055,1.161,0.413
0.218,1.387,0.622
0.105,1.305,0.175
-0.202,1.25,-0.08
-0.278,1.056,-0.299
-0.246,0.899,-0.209
-0.251,0.863,-0.096
-0.17,1.003,0.168
-0.112,1.001,0.454
-0.073,1.003,0.532
-0.108,0.95,0.559
-0.231,0.945,0.538
-0.405,1.021,0.478
-0.448,1.083,0.442
-0.474,1.005,0.405
0.047,1.287,0.421
-0.135,1.255,-0.25
-0.353,1.093,-0.508
-0.322,0.909,-0.467
-0.289,0.829,-0.251
-0.264,1.124,0.047
-0.095,1.121,0.29
-0.043,1.19,0.326
-0.05,1.087,0.345
-0.124,1.023,0.247
-0.216,0.995,0.195
-0.238,0.999,0.187
-0.266,0.994,0.283
-0.305,1.045,0.262
-0.311,1.102,0.277
-0.242,1.04,0.289
-0.242,1.035,0.257
-0.249,1.044,0.277
-0.251,0.996,0.316
-0.271,0.971,0.328
-0.31,0.962,0.335
-0.325,0.942,0.361
-0.328,0.941,0.394
-0.292,0.935,0.409
-0.241,0.918,0.407
-0.187,0.948,0.439
-0.186,1.027,0.46
-0.188,1.049,0.483
-0.184,1.038,0.483
-0.17,1.022,0.493
-0.127,1.038,0.504
-0.081,1.055,0.514
-0.083,1.034,0.53
-0.087,1.008,0.531
-0.117,0.961,0.518
-0.119,0.94,0.538
-0.133,0.976,0.541
-0.173,1.051,0.534
-0.17,1.055,0.474
-0.203,1.057,0.436
-0.232,0.999,0.442
-0.256,0.963,0.473
-0.312,0.911,0.492
-0.344,0.847,0.539
-0.407,0.814,0.547
-0.45,0.752,0.558
-0.455,0.715,0.585
-0.44,0.654,0.601
-0.427,0.607,0.634
-0.405,0.591,0.649
-0.387,0.584,0.678
-0.377,0.595,0.696
-0.361,0.647,0.703
-0.351,0.715,0.722
-0.324,0.746,0.745
-0.304,0.795,0.756
-0.297,0.825,0.756
-0.277,0.835,0.729
-0.259,0.865,0.705
-0.251,0.9,0.66
-0.242,0.924,0.629
-0.245,0.97,0.617
-0.249,1.01,0.595
-0.258,1.025,0.587
-0.262,1.025,0.544
-0.269,1.019,0.49
-0.274,0.995,0.455
-0.28,0.987,0.393
-0.286,0.97,0.358
-0.299,0.962,0.283
-0.305,0.962,0.226
-0.316,0.957,0.205
-0.324,0.949,0.176
-0.323,0.945,0.156
-0.341,0.874,0.094
-0.384,0.707,-0.093
-0.432,0.704,-0.064
-0.508,0.699,-0.042
-0.389,0.806,0.027
-0.354,0.931,0.1
-0.289,0.967,0.1
-0.277,0.996,-0.003
-0.288,0.991,-0.112
-0.265,1.038,-0.142
-0.257,1.078,-0.185
-0.225,1.073,-0.242
-0.207,1.051,-0.263
-0.195,1.032,-0.304
-0.164,1.017,-0.339
-0.142,0.984,-0.362
-0.143,0.956,-0.414
-0.155,0.94,-0.442
-0.16,0.915,-0.481
-0.162,0.9,-0.499
-0.15,0.879,-0.513
-0.151,0.826,-0.627
-0.182,0.742,-0.768
-0.211,0.714,-0.852
-0.226,0.631,-0.874
-0.221,0.629,-0.824
-0.174,0.656,-0.76
-0.135,0.726,-0.632
-0.117,0.76,-0.552
-0.116,0.812,-0.537
-0.117,0.834,-0.541
-0.102,0.832,-0.581
-0.088,0.838,-0.612
-0.094,0.832,-0.701
-0.122,0.805,-0.748
-0.132,0.78,-0.821
-0.145,0.765,-0.836
-0.141,0.736,-0.831
-0.131,0.728,-0.818
-0.104,0.72,-0.819
-0.077,0.71,-0.833
-0.063,0.702,-0.852
-0.042,0.673,-0.87
-0.041,0.632,-0.874
-0.041,0.609,-0.832
-0.439,0.727,-0.819
-0.39,0.651,-0.775
-0.28,0.583,-0.733
-0.182,0.606,-0.648
-0.018,0.712,-0.573
-0.107,0.776,-0.511
-0.122,0.88,-0.474
-0.134,0.918,-0.419
-0.162,0.922,-0.373
-0.179,0.938,-0.349
-0.182,0.959,-0.316
-0.104,1.131,-0.005
0.249,1.376,0.295
0.144,1.344,-0.213
-0.29,1.292,-0.832
-0.291,1.019,-0.834
-0.225,0.789,-0.628
-0.161,0.734,-0.273
-0.172,1.11,-0.122
-0.102,1.15,0.191
0.022,1.171,0.31
-0.056,1.057,0.271
-0.119,0.966,0.305
-0.258,0.962,0.295
-0.351,0.99,0.136
-0.52,1.006,0.081
-0.571,1.085,0.003
-0.556,1.127,0.052
-0.466,1.174,0.083
-0.271,1.071,0.138
-0.349,1.068,0.141
-0.326,1.063,0.155
-0.32,1.013,0.186
-0.317,1.002,0.229
-0.307,0.972,0.259
-0.3,0.948,0.344
-0.281,0.935,0.398
-0.269,0.909,0.492
-0.248,0.904,0.562
-0.236,0.88,0.578
-0.231,0.874,0.596
-0.24,0.875,0.599
-0.249,0.869,0.595
-0.276,0.866,0.599
-0.306,0.892,0.625
-0.327,0.935,0.63
-0.356,0.973,0.582
-0.386,1.001,0.549
-0.395,1.009,0.485
-0.399,1.001,0.454
-0.398,0.983,0.405
-0.385,0.967,0.395
-0.363,0.937,0.407
-0.337,0.916,0.439
-0.323,0.91,0.468
-0.316,0.869,0.499
-0.305,0.789,0.513
-0.299,0.758,0.539
-0.294,0.754,0.555
-0.296,0.759,0.594
-0.314,0.764,0.629
-0.345,0.785,0.639
-0.357,0.799,0.637
-0.377,0.839,0.63
-0.386,0.879,0.608
-0.394,0.9,0.573
-0.4,0.945,0.556
-0.399,0.967,0.552
-0.38,1.016,0.572
-0.362,1.047,0.618
-0.319,1.054,0.623
-0.278,1.057,0.613
-0.238,1.052,0.564
-0.224,1.045,0.475
-0.219,1.034,0.417
-0.228,1.038,0.301
-0.256,1.042,0.178
-0.3,1.039,0.12
-0.317,1.039,0.014
-0.35,1.031,-0.032
-0.359,1,-0.115
-0.369,0.979,-0.166
-0.391,0.933,-0.172
-0.425,0.864,-0.183
-0.351,0.829,-0.231
-0.329,0.78,-0.259
-0.318,0.759,-0.275
-0.312,0.76,-0.275
-0.3,0.768,-0.248
-0.272,0.786,-0.23
-0.258,0.8,-0.21
-0.245,0.838,-0.22
-0.243,0.894,-0.253
-0.237,0.928,-0.26
-0.209,0.957,-0.267
-0.198,0.973,-0.287
-0.174,0.972,-0.319
-0.169,0.974,-0.442
-0.183,0.98,-0.518
-0.177,0.952,-0.66
-0.144,0.925,-0.782
-0.113,0.871,-0.793
-0.099,0.811,-0.752
-0.108,0.797,-0.668
-0.142,0.799,-0.589
-0.153,0.822,-0.549
-0.146,0.819,-0.483
-0.144,0.811,-0.474
-0.145,0.786,-0.488
-0.146,0.763,-0.538
-0.136,0.756,-0.608
-0.139,0.76,-0.644
-0.143,0.752,-0.714
-0.149,0.75,-0.761
-0.14,0.764,-0.768
-0.134,0.77,-0.744
-0.119,0.77,-0.724
-0.112,0.77,-0.685
-0.111,0.765,-0.655
-0.449,0.815,-0.895
-0.419,0.732,-0.795
-0.344,0.727,-0.683
-0.318,0.763,-0.631
-0.295,0.801,-0.527
-0.255,0.829,-0.43
-0.245,0.822,-0.412
-0.253,0.772,-0.438
-0.255,0.768,-0.381
-0.217,0.853,-0.323
-0.189,0.965,-0.205
-0.163,0.985,-0.156
-0.149,1.112,-0.049
0.024,1.462,0.628
0.323,1.205,0.864
-0.002,1.451,-0.126
-0.454,1.417,-0.466
-0.292,1.033,-0.398
-0.332,1.054,-0.615
-0.36,1.164,-0.075
-0.144,0.981,0.067
-0.207,1.119,0.069
-0.253,1.11,0.131
-0.363,1.094,0.165
-0.425,1.163,0.12
-0.457,1.244,0.101
-0.436,1.249,0.048
-0.329,1.217,0.06
-0.157,1.108,0.128
-0.214,1.064,0.19
-0.173,0.988,0.221
-0.167,0.963,0.279
-0.164,0.94,0.306
-0.175,0.938,0.337
-0.207,0.942,0.343
-0.24,0.952,0.347
-0.246,0.956,0.332
-0.258,0.983,0.332
-0.27,1.027,0.35
-0.289,1.047,0.354
-0.303,1.078,0.349
-0.308,1.087,0.326
-0.313,1.081,0.313
-0.312,1.058,0.294
-0.293,1.045,0.307
-0.267,1.029,0.325
-0.251,1.012,0.369
-0.229,0.999,0.381
-0.227,0.98,0.392
-0.231,0.976,0.415
-0.235,0.96,0.423
-0.239,0.953,0.447
-0.244,0.934,0.465
-0.251,0.911,0.491
-0.26,0.88,0.49
-0.281,0.869,0.458
-0.302,0.863,0.44
-0.312,0.888,0.409
-0.331,0.908,0.373
-0.352,0.941,0.349
-0.363,0.956,0.292
-0.384,0.978,0.268
-0.383,0.985,0.226
-0.369,0.986,0.214
-0.338,0.991,0.204
-0.319,0.992,0.205
-0.285,0.994,0.2
-0.276,1,0.185
-0.27,1.004,0.176
-0.279,1.015,0.157
-0.287,1.022,0.128
-0.31,1.021,0.107
-0.325,1.019,0.067
-0.333,1.015,0.025
-0.345,1.02,0.007
-0.351,1.014,-0.05
-0.357,1.017,-0.109
-0.346,0.992,-0.136
-0.339,0.978,-0.18
-0.366,0.975,-0.188
-0.341,0.923,-0.222
-0.255,0.902,-0.259
-0.225,0.88,-0.27
-0.209,0.881,-0.285
-0.189,0.891,-0.295
-0.172,0.91,-0.289
-0.159,0.921,-0.267
-0.142,0.92,-0.264
-0.129,0.918,-0.272
-0.126,0.915,-0.29
-0.119,0.913,-0.305
-0.118,0.898,-0.356
-0.127,0.888,-0.421
-0.161,0.891,-0.484
-0.182,0.881,-0.621
-0.203,0.878,-0.732
-0.201,0.861,-0.783
-0.185,0.858,-0.806
-0.15,0.859,-0.764
-0.135,0.875,-0.732
-0.136,0.876,-0.677
-0.16,0.88,-0.641
-0.183,0.877,-0.626
-0.191,0.877,-0.61
-0.197,0.863,-0.606
-0.195,0.842,-0.593
-0.193,0.838,-0.593
-0.184,0.819,-0.604
-0.18,0.812,-0.642
-0.164,0.814,-0.666
-0.141,0.821,-0.668
-0.13,0.826,-0.657
-0.116,0.827,-0.653
-0.118,0.814,-0.672
-0.124,0.805,-0.739
-0.137,0.793,-0.779
-0.137,0.773,-0.853
-0.145,0.762,-0.894
-0.159,0.728,-0.9
-0.085,1.52,-0.202
0.107,1.377,-0.26
-0.134,1.241,-0.532
-0.27,1.091,-1.162
-0.057,0.582,-0.852
-0.091,0.705,-0.784
-0.034,0.994,-0.618
0.095,1.013,-0.073
0.14,1.043,0.028
0.055,1.175,0.185
0.026,1.182,0.5
-0.107,1.15,0.63
-0.181,0.987,0.728
-0.261,0.869,0.739
-0.351,0.821,0.66
-0.341,0.637,0.712
-0.378,0.714,0.721
-0.451,0.772,0.757
-0.471,0.769,0.752
-0.526,0.781,0.721
-0.554,0.796,0.636
-0.59,0.799,0.573
-0.61,0.86,0.506
-0.625,0.916,0.485
-0.613,1.019,0.466
-0.601,1.079,0.407
-0.557,1.102,0.392
-0.5,1.113,0.36
-0.469,1.108,0.333
-0.398,1.093,0.335
-0.356,1.061,0.367
-0.276,1.039,0.42
-0.211,0.987,0.442
-0.191,0.965,0.493
-0.177,0.932,0.51
-0.186,0.898,0.512
-0.236,0.887,0.494
-0.306,0.888,0.486
-0.472,0.83,0.455
-0.457,0.825,0.431
-0.535,0.855,0.431
-0.544,0.884,0.457
-0.533,0.891,0.47
-0.525,0.894,0.471
-0.508,0.895,0.465
-0.493,0.903,0.468
-0.484,0.914,0.499
-0.462,0.94,0.536
-0.444,0.961,0.628
-0.416,0.965,0.711
-0.402,0.965,0.733
-0.403,0.957,0.739
-0.41,0.955,0.732
-0.412,0.935,0.696
-0.407,0.924,0.645
-0.388,0.927,0.621
